arm,tool,target,label_rule,query_acc,term_id,true_start,true_end,best_qstart,best_qend,best_target_acc,best_tstart,best_tend,best_t_feat_start,best_t_feat_end,best_rank_score,best_iou,best_inside,best_cover,n_overlapping_calls,n_overlapping_targets,any_inside_half,landed,n_landed_targets,land_qstart,land_qend,land_target_acc,land_tstart,land_tend,land_t_feat_start,land_t_feat_end,land_rank_score,land_iou,land_inside,land_cover,rank_by,chosen_arm,own_arm,n_choose_regions,tool_label,query_half,term_half,term_name,length,mean_plddt_region,disorder_fraction_region,has_model,protein_length,gene,kd_landed,placement_p,case_rank,n_drawn,random_query_p,passes,km_iou,km_arm,category,confident,n_hits
reseek,reseek,disprot,any_term,P13861,IDPO:0000033,43,90,46,101,O05574,42,107,49,110,0.4185,0.7586206896551724,0.8,0.9361702127659575,764,371,true,true,2,46,101,O05574,42,107,49,110,0.4185,0.7586206896551724,0.8,0.9361702127659575,score,,,,Reseek,report,report,flexible linker,47,41.47468085106383,0.9787234042553191,true,404,PRKAR2A,false,0.04285714285714286,43,103,0.18269230769230768,false,0.5957446808510638,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,501
reseek,reseek,disprot,any_term,O15234,GO:0003727,136,283,138,275,Q8GT36,3,92,0,103,0.0249,0.9319727891156463,1.0,0.9319727891156463,682,333,true,true,67,138,275,Q8GT36,3,92,0,103,0.0249,0.9319727891156463,1.0,0.9319727891156463,score,,,,Reseek,report,report,single-stranded RNA binding,147,70.22795918367348,1.0,true,703,CASC3,false,0.1146384479717813,379,97,0.7653061224489796,false,0.673469387755102,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,455
reseek,reseek,disprot,any_term,P37231,GO:0098772,174,211,136,216,P01050,3,62,49,65,0.2448,0.4625,0.4625,1.0,529,273,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,molecular function regulator,37,94.27378378378378,0.0,true,505,PPARG,false,,,,,false,0.8409090909090909,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT >= 70,351
reseek,reseek,disprot,any_term,P38936,GO:0005515,8,84,12,81,B8ZXI1,291,323,291,326,0.2128,0.9078947368421053,1.0,0.9078947368421053,598,303,true,true,73,12,81,B8ZXI1,291,323,291,326,0.2128,0.9078947368421053,1.0,0.9078947368421053,score,,,,Reseek,report,report,protein binding,76,87.25513157894737,0.39473684210526316,true,164,CDKN1A,false,0.3020833333333333,397,33,1.0,false,0.7790697674418605,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,538
reseek,reseek,disprot,any_term,Q8IW19,GO:0005515,449,511,450,511,Q9I322,3,81,0,81,0.0435,0.9838709677419355,1.0,0.9838709677419355,525,246,true,true,42,450,511,Q9I322,3,81,0,81,0.0435,0.9838709677419355,1.0,0.9838709677419355,score,,,,Reseek,report,report,protein binding,62,65.8941935483871,0.9193548387096774,true,511,APLF,false,0.031042128603104215,431,106,0.8411214953271028,false,0.5806451612903226,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,318
reseek,reseek,disprot,any_term,Q13569,GO:0098772,50,111,61,119,P00127,31,94,0,72,0.309,0.7246376811594203,0.8620689655172413,0.819672131147541,642,326,true,true,2,61,119,P00127,31,94,0,72,0.309,0.7246376811594203,0.8620689655172413,0.819672131147541,score,,,,Reseek,report,report,molecular function regulator,61,46.49672131147541,0.8852459016393442,true,410,TDG,false,0.07365439093484419,1069,108,0.30275229357798167,false,0.7377049180327869,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,439
reseek,reseek,disprot,any_term,P38398,GO:0005515,1342,1440,1345,1426,Q9I322,3,71,0,81,0.0002,0.826530612244898,1.0,0.826530612244898,537,244,true,true,36,1345,1426,Q9I322,3,71,0,81,0.0002,0.826530612244898,1.0,0.826530612244898,score,,,,Reseek,report,report,protein binding,98,48.249387755102035,1.0,true,1863,BRCA1,false,0.028042624789680313,564,22,0.8695652173913043,false,0.826530612244898,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,297
reseek,reseek,disprot,any_term,Q9UKT4,GO:0140678,420,447,394,442,P01050,3,65,49,65,0.2313,0.41509433962264153,0.4583333333333333,0.8148148148148148,160,83,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,choose,molecular function inhibitor activity,27,58.93185185185185,0.5555555555555556,true,447,FBXO5,false,,,,,false,0.9285714285714286,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,105
reseek,reseek,disprot,any_term,Q9UBT3,IDPO:0000033,93,140,97,140,P27577,189,303,243,301,0.0803,0.9148936170212766,1.0,0.9148936170212766,455,258,true,true,12,97,140,P27577,189,303,243,301,0.0803,0.9148936170212766,1.0,0.9148936170212766,score,,,,Reseek,report,report,flexible linker,47,49.87978723404255,0.8723404255319149,true,224,DKK4,false,0.11538461538461539,518,52,0.6037735849056604,false,0.8103448275862069,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,489
reseek,reseek,disprot,any_term,Q7RTP6,GO:0005515,1734,1918,1721,1896,A0A1Z3GD05,3,127,0,138,0.0118,0.8223350253807107,0.9257142857142857,0.8804347826086957,459,215,true,true,6,1721,1896,A0A1Z3GD05,3,127,0,138,0.0118,0.8223350253807107,0.9257142857142857,0.8804347826086957,score,,,,Reseek,report,report,protein binding,184,58.91625,0.6304347826086957,true,2002,MICAL3,false,0.0437636761487965,408,15,0.5,false,0.5271739130434783,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,244
reseek,reseek,disprot,any_term,Q92945,GO:0044183,129,218,137,250,Q2Q4X9,3,146,0,260,0.0483,0.6694214876033058,0.7168141592920354,0.9101123595505618,676,344,true,true,1,164,214,P53193,90,144,90,100,0.0303,0.5617977528089888,1.0,0.5617977528089888,score,,,,Reseek,report,report,protein folding chaperone,89,80.71460674157304,0.6853932584269663,true,711,KHSRP,false,0.09063444108761329,5635,98,0.9797979797979798,false,0.5730337078651685,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,417
reseek,reseek,disprot,any_term,P02533,IDPO:0000033,294,331,264,329,P07598,386,421,398,421,0.0575,0.5223880597014925,0.5384615384615384,0.9459459459459459,407,195,true,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,flexible linker,37,94.7118918918919,0.0,true,472,KRT14,false,,,,,false,0.9024390243902439,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT >= 70,247
reseek,reseek,disprot,any_term,Q9Y613,GO:0005515,1103,1164,1096,1164,P61926,28,76,0,76,0.0998,0.8970588235294118,0.8970588235294118,1.0,299,140,true,true,5,1096,1164,P61926,28,76,0,76,0.0998,0.8970588235294118,0.8970588235294118,1.0,score,,,,Reseek,report,report,protein binding,61,59.266229508196716,1.0,true,1164,FHOD1,false,0.006381039197812215,489,41,0.30952380952380953,false,0.4918032786885246,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,152
reseek,reseek,disprot,any_term,O00273,GO:0005515,11,100,17,101,P34087,3,125,56,68,0.2842,0.9222222222222223,0.9880952380952381,0.9325842696629213,486,257,true,true,29,17,101,P34087,3,125,56,68,0.2842,0.9222222222222223,0.9880952380952381,0.9325842696629213,score,,,,Reseek,report,report,protein binding,89,71.22595505617977,0.07865168539325842,true,331,DFFA,false,0.13306451612903225,2883,60,0.5081967213114754,false,0.651685393258427,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,408
reseek,reseek,disprot,any_term,P13569,IDPO:0000045,653,838,653,843,P02313,20,86,15,41,0.0961,0.9736842105263158,0.9736842105263158,1.0,865,406,true,true,24,653,843,P02313,20,86,15,41,0.0961,0.9736842105263158,0.9736842105263158,1.0,score,,,,Reseek,report,report,phosphorylation display site,185,33.94875675675676,0.9837837837837838,true,1480,CFTR,false,0.055770720371804805,473,35,0.4722222222222222,false,0.592964824120603,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,455
reseek,reseek,disprot,any_term,P54252,GO:0005515,193,361,193,361,P0CU52,112,227,0,227,0.2949,1.0,1.0,1.0,764,374,true,true,150,193,361,P0CU52,112,227,0,227,0.2949,1.0,1.0,1.0,score,,,,Reseek,report,report,protein binding,168,60.15678571428572,0.6369047619047619,true,361,ATXN3,false,0.17525773195876287,154,78,0.06329113924050633,false,0.9583333333333334,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,531
reseek,reseek,disprot,any_term,P17096,GO:0005515,0,107,0,107,P81558,0,171,0,171,0.446,1.0,1.0,1.0,559,275,true,true,250,0,107,P81558,0,171,0,171,0.446,1.0,1.0,1.0,score,,,,Reseek,report,report,protein binding,107,65.0285046728972,1.0,true,107,HMGA1,false,1.0,2,24,0.08,false,0.9906542056074766,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,601
reseek,reseek,disprot,any_term,P04637,GO:0005515,366,386,328,386,A0A178W0D3,157,241,220,259,0.1456,0.3448275862068966,0.3448275862068966,1.0,497,250,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,20,42.475,1.0,true,393,TP53,false,,,,,false,0.8695652173913043,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,314
reseek,reseek,disprot,any_term,Q8N807,GO:0044183,495,580,496,581,P04273,0,113,22,106,0.2692,0.9767441860465116,0.9882352941176471,0.9882352941176471,531,271,true,true,58,496,581,P04273,0,113,22,106,0.2692,0.9767441860465116,0.9882352941176471,0.9882352941176471,score,,,,Reseek,report,report,protein folding chaperone,85,46.19082352941176,1.0,true,584,PDILT,false,0.044,174,98,0.3939393939393939,false,0.4588235294117647,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,426
reseek,reseek,disprot,any_term,P17096,GO:0060090,0,107,0,107,P81558,0,171,0,171,0.446,1.0,1.0,1.0,559,275,true,true,250,0,107,P81558,0,171,0,171,0.446,1.0,1.0,1.0,score,,,,Reseek,report,choose,molecular adaptor activity,107,65.0285046728972,1.0,true,107,HMGA1,false,1.0,2,24,0.08,false,0.9906542056074766,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,601
reseek,reseek,disprot,any_term,P38936,GO:0120283,0,164,0,164,P01099,0,166,0,166,0.5886,1.0,1.0,1.0,633,325,true,true,285,0,164,P01099,0,166,0,166,0.5886,1.0,1.0,1.0,score,,,,Reseek,report,choose,protein serine/threonine kinase binding,164,69.00341463414634,0.7195121951219512,true,164,CDKN1A,false,1.0,1,33,0.029411764705882353,false,0.4695121951219512,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,601
reseek,reseek,disprot,any_term,P51608,GO:0003676,206,310,212,311,Q9M4V2,3,101,0,80,0.0377,0.9333333333333333,0.98989898989899,0.9423076923076923,528,250,true,true,4,212,311,Q9M4V2,3,101,0,80,0.0377,0.9333333333333333,0.98989898989899,0.9423076923076923,score,,,,Reseek,report,report,nucleic acid binding,104,49.840576923076924,1.0,true,486,MECP2,false,0.1134020618556701,203,106,0.7570093457943925,false,0.4230769230769231,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,315
reseek,reseek,disprot,any_term,Q13188,IDPO:0000033,313,427,321,423,Q9XES8,6,74,0,89,0.2344,0.8947368421052632,1.0,0.8947368421052632,795,380,true,true,22,321,423,Q9XES8,6,74,0,89,0.2344,0.8947368421052632,1.0,0.8947368421052632,score,,,,Reseek,report,report,flexible linker,114,37.32631578947368,1.0,true,491,STK3,false,0.1358974358974359,397,108,0.6513761467889908,false,0.648854961832061,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,484
reseek,reseek,disprot,any_term,Q13625,GO:0042803,692,752,681,766,P0AE72,3,72,47,76,0.011,0.7058823529411765,0.7058823529411765,1.0,431,204,true,false,0,,,,,,,,,,,,score,,,,Reseek,report,choose,protein homodimerization activity,60,46.56016666666667,1.0,true,1128,TP53BP2,false,,,,,false,0.36666666666666664,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,231
reseek,reseek,disprot,any_term,P38936,GO:0005515,138,160,134,164,P02994,433,458,453,458,0.2402,0.7333333333333333,0.7333333333333333,1.0,401,202,true,true,1,143,164,P23873,66,88,72,88,0.3867,0.6538461538461539,0.8095238095238095,0.7727272727272727,score,,,,Reseek,report,report,protein binding,22,66.16863636363637,1.0,true,164,CDKN1A,false,0.06944444444444445,58,33,0.23529411764705882,false,0.6153846153846154,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,357
reseek,reseek,disprot,any_term,P38398,GO:0005515,303,394,287,440,P17870,154,415,281,309,0.0003,0.5947712418300654,0.5947712418300654,1.0,197,83,true,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,91,33.37802197802198,1.0,true,1863,BRCA1,false,,,,,false,0.717391304347826,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,86
reseek,reseek,disprot,any_term,P21815,GO:0005515,257,317,257,317,O34800,3,45,0,56,0.0222,1.0,1.0,1.0,459,215,true,true,20,257,317,O34800,3,45,12,53,0.0222,1.0,1.0,1.0,score,,,,Reseek,report,report,protein binding,60,50.897000000000006,1.0,true,317,IBSP,false,0.050387596899224806,503,58,1.0,false,0.6833333333333333,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,327
reseek,reseek,disprot,any_term,P55036,GO:0005515,304,377,302,377,Q9I322,11,81,0,81,0.4197,0.9733333333333334,0.9733333333333334,1.0,613,307,true,true,13,302,377,Q9I322,11,81,0,81,0.4197,0.9733333333333334,0.9733333333333334,1.0,score,,,,Reseek,report,report,protein binding,73,55.51465753424658,1.0,true,377,PSMD4,false,0.0462046204620462,72,86,0.12643678160919541,false,0.5205479452054794,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,453
reseek,reseek,disprot,any_term,P04637,GO:0005515,365,386,328,386,A0A178W0D3,157,241,220,259,0.1456,0.3620689655172414,0.3620689655172414,1.0,501,252,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,21,42.240952380952386,1.0,true,393,TP53,false,,,,,false,0.8333333333333334,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,318
reseek,reseek,disprot,any_term,P13569,GO:0071889,761,801,745,841,P0AE72,3,76,47,76,0.1006,0.4166666666666667,0.4166666666666667,1.0,725,347,true,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,14-3-3 protein binding,40,30.01975,1.0,true,1480,CFTR,false,,,,,false,0.6,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,393
reseek,reseek,disprot,any_term,P42568,GO:0005515,489,568,489,568,P61926,23,76,47,75,0.0078,1.0,1.0,1.0,526,245,true,true,50,489,568,P61926,23,76,47,75,0.0078,1.0,1.0,1.0,score,,,,Reseek,report,report,protein binding,79,82.33683544303797,0.11392405063291139,true,568,MLLT3,false,0.0326530612244898,568,104,0.9428571428571428,false,0.46835443037974683,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,321
reseek,reseek,disprot,any_term,P56211,GO:0004864,75,112,75,112,P17865,352,382,376,382,0.2903,1.0,1.0,1.0,474,244,true,true,21,75,112,P17865,352,382,376,382,0.2903,1.0,1.0,1.0,score,,,,Reseek,report,report,protein phosphatase inhibitor activity,37,66.3427027027027,1.0,true,112,ARPP19,false,0.10526315789473684,317,23,0.75,false,0.5405405405405406,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,485
reseek,reseek,disprot,any_term,O14936,GO:0005515,393,460,387,485,P02315,14,59,9,35,0.3139,0.6836734693877551,0.6836734693877551,1.0,726,363,true,true,2,386,441,P61012,0,39,0,20,0.3227,0.6486486486486487,0.8727272727272727,0.7164179104477612,score,,,,Reseek,report,report,protein binding,67,77.15,0.1044776119402985,true,926,CASK,false,0.040137614678899085,285,77,0.3076923076923077,false,0.6567164179104478,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,442
reseek,reseek,disprot,any_term,O75533,GO:1990935,189,344,200,344,P10922,3,191,1,31,0.26,0.9290322580645162,1.0,0.9290322580645162,667,322,true,true,7,200,344,P10922,3,191,1,31,0.26,0.9290322580645162,1.0,0.9290322580645162,score,,,,Reseek,report,choose,splicing factor binding,155,33.12025806451613,1.0,true,1304,SF3B1,false,0.05857019810508183,136,43,0.25,false,0.5612903225806452,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,374
reseek,reseek,disprot,any_term,P42226,GO:0005515,782,814,779,818,G8HXD9,3,44,27,56,0.1822,0.8205128205128205,0.8205128205128205,1.0,526,252,true,true,5,779,818,G8HXD9,3,44,27,56,0.1822,0.8205128205128205,0.8205128205128205,1.0,score,,,,Reseek,report,report,protein binding,32,40.1121875,1.0,true,847,STAT6,false,0.009888751545117428,466,82,0.7108433734939759,false,0.8,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,325
reseek,reseek,disprot,any_term,Q9Y6G9,GO:0005515,387,523,387,519,P51400,14,225,147,230,0.3313,0.9705882352941176,1.0,0.9705882352941176,710,331,true,true,56,387,519,P51400,14,225,147,230,0.3313,0.9705882352941176,1.0,0.9705882352941176,score,,,,Reseek,report,report,protein binding,136,44.02867647058823,1.0,true,523,DYNC1LI1,false,0.07908163265306123,46,107,0.18518518518518517,false,0.4264705882352941,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,411
reseek,reseek,disprot,any_term,Q9NR61,GO:0005515,552,685,559,684,P10922,8,193,1,31,0.3374,0.9398496240601504,1.0,0.9398496240601504,562,284,true,true,61,559,684,P10922,8,193,1,31,0.3374,0.9398496240601504,1.0,0.9398496240601504,score,,,,Reseek,report,report,protein binding,133,37.275263157894734,0.8195488721804511,true,685,DLL4,false,0.06060606060606061,72,96,0.05154639175257732,false,0.3383458646616541,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,442
reseek,reseek,disprot,any_term,Q6FI81,GO:0005506,172,266,171,266,Q9JM54,3,91,15,42,0.3425,0.9894736842105263,0.9894736842105263,1.0,566,286,true,true,95,171,266,Q9JM54,3,91,72,93,0.3425,0.9894736842105263,0.9894736842105263,1.0,score,,,,Reseek,report,report,iron ion binding,94,66.86117021276596,1.0,true,312,CIAPIN1,false,0.1743119266055046,244,55,0.4107142857142857,false,0.44680851063829785,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,524
reseek,reseek,disprot,any_term,Q9C000,GO:0005515,30,50,15,40,P46984,63,119,64,113,0.1415,0.2857142857142857,0.4,0.5,214,96,false,false,0,,,,,,,,,,,,score,,,,Reseek,report,report,protein binding,20,45.0675,1.0,true,1473,NLRP1,false,,,,,false,0.9090909090909091,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,110
reseek,reseek,disprot,any_term,P38398,GO:0030308,303,394,287,440,P17870,154,415,382,393,0.0003,0.5947712418300654,0.5947712418300654,1.0,197,83,true,false,0,,,,,,,,,,,,score,,,,Reseek,report,choose,negative regulation of cell growth,91,33.37802197802198,1.0,true,1863,BRCA1,false,,,,,false,0.717391304347826,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,86
reseek,reseek,disprot,any_term,P17096,GO:0003723,0,107,0,107,P81558,0,171,0,171,0.446,1.0,1.0,1.0,559,275,true,true,250,0,107,P81558,0,171,0,171,0.446,1.0,1.0,1.0,score,,,,Reseek,report,choose,RNA binding,107,65.0285046728972,1.0,true,107,HMGA1,false,1.0,2,24,0.08,false,0.9906542056074766,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,601
reseek,reseek,disprot,any_term,Q13148,GO:0043232,262,414,262,414,P12950,14,160,0,168,0.3495,1.0,1.0,1.0,636,310,true,true,101,262,414,P12950,14,160,0,168,0.3495,1.0,1.0,1.0,score,,,,Reseek,report,choose,intracellular non-membrane-bounded organelle,152,43.31473684210526,1.0,true,414,TARDBP,false,0.11787072243346007,83,108,0.09174311926605505,false,0.3684210526315789,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,472
reseek,reseek,disprot,any_term,O43663,GO:0005515,466,620,465,620,A0A8I6XZQ2,177,355,171,355,0.4421,0.9935483870967742,0.9935483870967742,1.0,562,280,true,true,98,465,620,A0A8I6XZQ2,177,355,171,250,0.4421,0.9935483870967742,0.9935483870967742,1.0,score,,,,Reseek,report,report,protein binding,154,40.76149350649351,1.0,true,620,PRC1,false,0.06652360515021459,14,97,0.12244897959183673,false,0.6493506493506493,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,400
reseek,reseek,disprot,any_term,O75683,GO:0140693,0,182,10,179,P45523,0,133,14,114,0.3957,0.9285714285714286,1.0,0.9285714285714286,777,375,true,true,121,10,179,P45523,0,133,14,114,0.3957,0.9285714285714286,1.0,0.9285714285714286,score,,,,Reseek,report,choose,molecular condensate scaffold activity,182,62.23335164835164,0.9505494505494505,true,361,SURF6,false,0.24352331606217617,23,78,0.20253164556962025,false,0.4262295081967213,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,509
reseek,reseek,disprot,any_term,Q7RTP6,GO:0051179,1734,1918,1721,1896,A0A1Z3GD05,3,127,0,138,0.0118,0.8223350253807107,0.9257142857142857,0.8804347826086957,459,215,true,true,6,1721,1896,A0A1Z3GD05,3,127,0,138,0.0118,0.8223350253807107,0.9257142857142857,0.8804347826086957,score,,,,Reseek,report,report,localization,184,58.91625,0.6304347826086957,true,2002,MICAL3,false,0.0437636761487965,408,15,0.5,false,0.5271739130434783,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,244
reseek,reseek,disprot,any_term,Q16186,IDPO:0000033,131,252,136,247,A8AZZ3,13,192,23,44,0.2412,0.9173553719008265,1.0,0.9173553719008265,815,389,true,true,20,136,247,A8AZZ3,13,192,23,44,0.2412,0.9173553719008265,1.0,0.9173553719008265,score,,,,Reseek,report,report,flexible linker,121,47.94123966942149,1.0,true,407,ADRM1,false,0.18518518518518517,208,106,0.4392523364485981,false,0.5275590551181102,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,479
reseek,reseek,disprot,any_term,O60927,GO:0019902,0,126,0,126,Q91ZE9,0,128,0,185,0.5237,1.0,1.0,1.0,544,279,true,true,257,0,126,Q91ZE9,0,128,0,185,0.5237,1.0,1.0,1.0,score,,,,Reseek,report,choose,phosphatase binding,126,65.91150793650795,1.0,true,126,PPP1R11,false,1.0,3,26,0.037037037037037035,false,0.746031746031746,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,601
reseek,reseek,disprot,any_term,P11387,GO:0003677,0,174,0,176,P14602,0,206,191,209,0.1929,0.9886363636363636,0.9886363636363636,1.0,606,288,true,true,39,0,176,P14602,0,206,198,204,0.1929,0.9886363636363636,0.9886363636363636,1.0,score,,,,Reseek,report,report,DNA binding,174,36.0332183908046,1.0,true,765,TOP1,false,0.0576271186440678,231,100,0.2079207920792079,false,0.945054945054945,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,359
